sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2010-09-01,4.506979461113763,4.507471557718671,4.507091011993327,4.5068782524140305,4.507530128470466,4.507355042870153,4.507379983458843,4.507150930977406
2010-10-01,4.514928036961585,4.512113696501364,4.511560130527432,4.513329828128443,4.512567458800495,4.512751381430451,4.512759594081437,4.512538913064015
2010-11-01,4.512330189482633,4.5138801876463095,4.512963620163909,4.512838045167628,4.513478955817508,4.513378825565942,4.5135498512535825,4.513040433328367
2010-12-01,4.516327664808922,4.5159880616827435,4.515685935238168,4.515215137849206,4.515753575449646,4.516030408530978,4.516082169596198,4.515894672187286
2011-01-01,4.520532099165226,4.5195904730761916,4.519343688848973,4.520834065752243,4.520178983203057,4.519863241472184,4.519806676593638,4.519342977536172
2011-02-01,4.522142434656671,4.522430621906163,4.521946336811706,4.522193216355494,4.52224113988895,4.521896652157179,4.522380570068646,4.522294793609583
2011-03-01,4.528832291235047,4.5272581710786985,4.5270406242872125,4.528734756729082,4.527704452142985,4.527633444405974,4.527627101787993,4.527326693615071
2011-04-01,4.532277455099754,4.53200430976438,4.531324133065693,4.5339006489301,4.532006497455152,4.532234341411929,4.532072405106199,4.531789036313551
2011-05-01,4.532680812978705,4.534241127753938,4.5338680216612905,4.532328244658774,4.5335671995794184,4.533677614704238,4.533911499168933,4.533500641478034
2011-06-01,4.527202751453727,4.531373277254696,4.53214636237619,4.529511866864878,4.530060505067883,4.5301524877367125,4.530459397669118,4.530402241691293
2011-07-01,4.5359588722378845,4.533509935929487,4.534672656386739,4.535755271884193,4.534754287124208,4.534821264604043,4.534068089460025,4.534071941983573
2011-08-01,4.537707747636822,4.53687681092723,4.537304945406469,4.538526260515,4.53738981302041,4.537475020248828,4.537067945581897,4.536717339663629
2011-09-01,4.536561959595017,4.537790022021434,4.537972473643111,4.537956226763872,4.537050739618208,4.537613694477989,4.53752794584975,4.537433278025737
2011-10-01,4.534764247057154,4.536549185385644,4.537132600339957,4.535554522437376,4.5361974937776015,4.536540049599031,4.53616359627077,4.535783949163163
2011-11-01,4.542243400211824,4.5396446121841745,4.539709894961819,4.540774409936478,4.540275728696571,4.540540172614945,4.540227671269795,4.540201215966205
2011-12-01,4.537857670663821,4.539754425672899,4.5397311049707705,4.538269962179178,4.539078305893297,4.539199566509136,4.53934186246259,4.538940418541459
2012-01-01,4.548419027221367,4.544768018382527,4.544665233038023,4.546351547826408,4.545898567537776,4.545485842724524,4.545588762509155,4.545608910437336
2012-02-01,4.545450281189461,4.546982296626045,4.546319961669529,4.545501725184237,4.54637259255608,4.54642614670133,4.546637247441258,4.546235028066087
2012-03-01,4.547896227660126,4.548321104453392,4.547862794820403,4.549443793953357,4.548760378338858,4.548593909791967,4.548231647557896,4.548086798583017
2012-04-01,4.548339945995241,4.549116642350827,4.549409460499503,4.548307649198734,4.5486818535950535,4.548935144004349,4.548951604881876,4.548606132826468
2012-05-01,4.542934780591853,4.546081486172053,4.546630059676994,4.54594435975768,4.545464733082683,4.545208446421176,4.545382745003348,4.545339094540385
2012-06-01,4.546096815407338,4.545307038940645,4.5467023239220365,4.545334157410184,4.545843972887705,4.5457722664775195,4.545492307501399,4.545587281249925
2012-07-01,4.547583191948617,4.546465790787585,4.547079109737539,4.5459792795171525,4.5463992073730255,4.5466328099636035,4.546725585262233,4.546502361286735
2012-08-01,4.556064650795301,4.552214848321714,4.551765471300413,4.553780956314242,4.553562552581809,4.553747459798641,4.5530837534170665,4.5527494474753425
2012-09-01,4.555469694745816,4.555887643713187,4.554707723245497,4.55487943695132,4.555292642469955,4.555427886777934,4.555807237936922,4.5551586293442865
2012-10-01,4.558578196457131,4.558694540494563,4.557512437131353,4.558220424561072,4.558674726495313,4.558607529725294,4.558675111619013,4.55861953126428
2012-11-01,4.550692051741333,4.5553819861318505,4.555337314809268,4.554020535993079,4.554220539456535,4.554016061685607,4.554345601087665,4.55444561776943
2012-12-01,4.55523188947975,4.554559044260464,4.555531627154889,4.554952987365341,4.555363143944343,4.555420210614048,4.55471036415275,4.554950277053533
2013-01-01,4.560729005427401,4.558087340740565,4.558851721624901,4.560396691776461,4.559183838046744,4.559153523891151,4.558672645870946,4.558485212003173
2013-02-01,4.56552134116926,4.563412455449576,4.562923519876412,4.564251206924229,4.564162250139477,4.563726170088444,4.563881375490071,4.563517106617638
2013-03-01,4.5528012537875,4.559073534996559,4.559080607020919,4.55658347713811,4.557076819241379,4.55715754400395,4.557677644154156,4.5573304609092755
2013-04-01,4.5572681345189565,4.556881216655746,4.557748101059257,4.557070678496316,4.557812231206418,4.557464241543132,4.55697424840697,4.557513319217511
2013-05-01,4.561201445916869,4.558957774086285,4.559492193243629,4.5597036115575955,4.559463568794155,4.5596345927310304,4.55946505994405,4.559316902781382
2013-06-01,4.564639042024166,4.562741199775936,4.562409730237376,4.562892040947685,4.563012446934814,4.563026484611739,4.563159866875494,4.5628209035951945
2013-07-01,4.562442879158444,4.563701349664508,4.563438832117503,4.561955113263125,4.562887145891627,4.5632962003776845,4.563427591206325,4.563088475027478
2013-08-01,4.565377816538722,4.565078566856841,4.564482538011027,4.565606234974102,4.565212709063471,4.5654077821878,4.56515990014523,4.564937612559199
2013-09-01,4.56348814659546,4.564832749836383,4.564625074833603,4.564015712902253,4.56442679772194,4.5643738943762395,4.564531697257881,4.564381297783455
2013-10-01,4.567626430774361,4.566496516163191,4.56664694902736,4.566358738276826,4.5667879733756855,4.566839243905488,4.566747440397489,4.566799348176266
2013-11-01,4.5685565456022195,4.568351908288201,4.568443848168472,4.5682204137627425,4.568578085877831,4.568526584430537,4.568404232365913,4.568296151740385
2013-12-01,4.570650438822468,4.570327369415794,4.570088777494175,4.571229751389535,4.570141616613989,4.570219240269236,4.57039538137244,4.570203863253297
2014-01-01,4.573122133505456,4.5727084012217345,4.572476863069416,4.573930893844524,4.573026329050799,4.573118011242657,4.57280382530061,4.572551598779984
2014-02-01,4.570074479751654,4.572129161254732,4.5719973582152695,4.570883048233028,4.571403892640851,4.571461707487942,4.571691773609241,4.571485711541221
2014-03-01,4.575529720402974,4.574089532416444,4.574363403434159,4.576355160673433,4.574985895083314,4.575008585717972,4.574405724836032,4.574535377607846
2014-04-01,4.576522462992305,4.57630772037221,4.5762508351135835,4.575615690081989,4.575885252450135,4.575781593725306,4.576348112586784,4.576313256571323
2014-05-01,4.577744296291314,4.577913880112179,4.577763605119124,4.577634485011949,4.577969627179849,4.578196317391184,4.577874775069105,4.577662845009867
2014-06-01,4.577845213262243,4.578567503767919,4.578701408223566,4.577820574528701,4.578130690690195,4.578232583139627,4.578410234085624,4.57842275875298
2014-07-01,4.580477235832535,4.580063032724051,4.580049553845076,4.580978688553588,4.580442802756251,4.580566175569051,4.5801523282480305,4.579975489407082
2014-08-01,4.576941329232072,4.578924753468099,4.579265569353522,4.577266188872752,4.578208206080733,4.578223313013051,4.578482948813814,4.578486488866087
2014-09-01,4.579779321967337,4.5791768092767935,4.579778738777524,4.579318630230171,4.579595678909632,4.5794863430919595,4.579317611255176,4.579209870992004
2014-10-01,4.577713887829761,4.578548013262457,4.579042804599615,4.5774990343374355,4.57814678342346,4.578401109447126,4.578366089364387,4.578252928924785
2014-11-01,4.576089888590963,4.576936525277186,4.577445912639987,4.577238870662028,4.576697179525104,4.576886551084606,4.576751147397748,4.576714622609267
2014-12-01,4.573380761428138,4.574413205368004,4.575236039341381,4.574442529796143,4.574432543405348,4.574180342420935,4.574181622578105,4.574253059060564
2015-01-01,4.563270191217961,4.567179139995452,4.568346612457419,4.565068250249888,4.566217078846436,4.566316388731905,4.566324600843944,4.566428392669649
2015-02-01,4.58125774025532,4.572776696654009,4.573433357519055,4.5770282870649295,4.5755396554198,4.575643736173924,4.574691237246349,4.574940603880743
2015-03-01,4.576799993940225,4.576652270454754,4.575209980293928,4.577909586338417,4.5765776254843376,4.577216817816848,4.576699116489846,4.5756673942768655
2015-04-01,4.575559660120408,4.576852765472363,4.575463495151787,4.575465359499233,4.576062452968397,4.575904861464272,4.576571145499026,4.576514923460616
2015-05-01,4.581983868533418,4.580049849607337,4.579227166744309,4.58023663005942,4.580533477021617,4.580955758529902,4.580484542303304,4.580579680269552
2015-06-01,4.581496525308017,4.582091167358669,4.580698516606281,4.581624481086573,4.581612181145793,4.581660923894514,4.581964434607036,4.581478718284245
2015-07-01,4.580809224224607,4.582135660593684,4.582192721102718,4.579377108222545,4.581279888340086,4.581420809811595,4.581846155649796,4.5818462114473455
2015-08-01,4.580227917110947,4.581311655470649,4.581901480974055,4.579327003778881,4.580635424791775,4.580765786078561,4.581059909361339,4.581209626825429
2015-09-01,4.5767721578622975,4.578642690669561,4.5794511720901205,4.577467263138487,4.578158272967084,4.5783034352374425,4.57824502146393,4.578265119799704
2015-10-01,4.5810000826780675,4.5792253020373375,4.5801895387008225,4.579745036579184,4.5800218420382555,4.580607649903086,4.579627655243777,4.579731618926769
2015-11-01,4.5814917444177405,4.5806929968914085,4.580872385568973,4.5803969771634,4.580710580567222,4.580705995635086,4.58087765281507,4.580550844822686
2015-12-01,4.5770886904169945,4.578974790973001,4.578963296619447,4.576813558355241,4.577831661910526,4.578296743873741,4.578570513511943,4.578390826198886
2016-01-01,4.5814725679462045,4.579868596886203,4.579993572645171,4.580634281115402,4.580315501714607,4.580472028521263,4.58023166180057,4.580302278934966
2016-02-01,4.5778274876821055,4.579030121471961,4.578800959648962,4.57803765624614,4.578660485495041,4.5787761029544445,4.578758857179745,4.578708993949695
2016-03-01,4.586824338925405,4.583152702532757,4.582814575887545,4.585034993125829,4.584337687478493,4.584727814571789,4.583982527567088,4.584058090909473
2016-04-01,4.589099746200314,4.587910030130749,4.586849554286196,4.588486035400273,4.588136389374067,4.588489541299006,4.588185679874889,4.587666829724848
2016-05-01,4.586514649682806,4.5886278590478256,4.587536557030669,4.5869146645881855,4.5877702783921706,4.587698087912534,4.58816861745991,4.588200545356072
2016-06-01,4.590146324844493,4.589999758729974,4.589876639316376,4.590694686821935,4.590314880608231,4.5902028235221515,4.590042251606791,4.590018317201025
2016-07-01,4.587041404520359,4.589072560421147,4.589178287718679,4.58861536766907,4.588616337253947,4.588474784880387,4.588626587056347,4.588640479141074
2016-08-01,4.59245411085364,4.5908931692172805,4.591502319116651,4.590482130288826,4.591285066721528,4.590977477353252,4.591237807302508,4.591507611615165
2016-09-01,4.594140800710767,4.593499076676488,4.593700770884138,4.5940826338424445,4.593659601919348,4.593977789456651,4.593652793092576,4.593512969784988
2016-10-01,4.5959768170359325,4.595793828162213,4.595469051201437,4.595493609719977,4.595607406215059,4.595934736736497,4.595837981681486,4.595579260455159
2016-11-01,4.592736684178772,4.594939876555553,4.595011855133685,4.594767947810239,4.5944049599913575,4.594622109220299,4.594458524050617,4.594347276454685
2016-12-01,4.598937524975995,4.59716547993689,4.5972666430606965,4.5971979633442475,4.59755036664438,4.597171154566575,4.597564013044024,4.597561486217395
2017-01-01,4.605604955083099,4.602904991594515,4.602424901511584,4.606035364976992,4.604038473374945,4.604030653510944,4.603491440259158,4.603185615237915
2017-02-01,4.599900377751282,4.603084344463434,4.602518886194233,4.599789530643796,4.601511205369829,4.601761176335175,4.60238791170118,4.602287113704157
2017-03-01,4.598123212703407,4.600523638686584,4.601162793268819,4.600897246236198,4.600261507088377,4.600245967174591,4.600001507328845,4.600126552827185
2017-04-01,4.6067439270231665,4.603643193537331,4.604159322284715,4.606321221091371,4.6050568345516725,4.604700787509812,4.604324813270078,4.604368203418249
2017-05-01,4.599209742425839,4.602219858726262,4.602450199564678,4.600347677730732,4.601109486917514,4.601137086804317,4.601540550513575,4.601392519096701
2017-06-01,4.604942868241799,4.603309108297132,4.604074013103456,4.603587204026282,4.603828565911818,4.603845412233755,4.603680940276305,4.603898037875735
2017-07-01,4.603094480011376,4.603705358182453,4.603847998181858,4.603453311220329,4.603631265442396,4.603389999313898,4.6035644125849755,4.603342717446753
2017-08-01,4.609553526846354,4.607152830060124,4.606674450584824,4.608697719459484,4.6082207916939835,4.608219091990274,4.607699587774484,4.607605751322871
2017-09-01,4.614364213076072,4.612471660626306,4.611701937898565,4.613086224822646,4.612552337249709,4.612476081412974,4.612899192214589,4.612622831949483
2017-10-01,4.60934610460788,4.612463539048086,4.611522224598193,4.6117336923972925,4.6114140718888255,4.611531307690463,4.611773719247648,4.611536821170295
2017-11-01,4.613454160099611,4.613296312683914,4.613452248182352,4.612168442330507,4.613514490839345,4.6134861413664225,4.613314144783645,4.613666148317936
2017-12-01,4.61481130993385,4.614794518554549,4.614933692248292,4.61558948340983,4.615154846051788,4.614928240958279,4.6147989028623,4.614568642664154
2018-01-01,4.623125098820734,4.620186077192353,4.6200119051306965,4.6210555996391784,4.620927225957693,4.620595275990341,4.620834386942248,4.620843698508499
2018-02-01,4.619768022634812,4.621834969034218,4.621531296557324,4.620840975998986,4.621100734539235,4.621083504402783,4.621379997450708,4.621107044129763
2018-03-01,4.620278066656067,4.621669371484141,4.621725988305529,4.6202356742490815,4.620681813321,4.620982277433014,4.621346410453985,4.6212856639623245
2018-04-01,4.626372943295179,4.6246870329105185,4.624957590195377,4.624644805551684,4.625288530964369,4.625353914958124,4.6250510831417895,4.6251696403819
2018-05-01,4.625446420752781,4.626305618469181,4.626217949238545,4.624784758551699,4.62583787698333,4.626133092180628,4.626103372422272,4.625842684832521
2018-06-01,4.6252611394795675,4.626366335584084,4.626853220187112,4.625980885957745,4.626040541617835,4.626003756001294,4.6261294697004995,4.6259407177565866
2018-07-01,4.627566069432536,4.627320425883752,4.627769622934096,4.62677965742432,4.627388413067429,4.627256875419825,4.627369464193833,4.627508803338216
2018-08-01,4.627338970843094,4.627810654131877,4.628019022008098,4.6273747716830504,4.627730112926787,4.6278821566896395,4.627709397415537,4.627633033421925
2018-09-01,4.632472252906019,4.630732689560701,4.630873802216061,4.631558362863491,4.631187001188359,4.6308939466075385,4.631111134932927,4.6310561844240175
2018-10-01,4.632187348607846,4.632613023799048,4.632325722264915,4.632157874896262,4.6321812408986665,4.632405370231063,4.632520332631219,4.63233452964167
2018-11-01,4.630081481607445,4.6318678659121675,4.631838731020575,4.630741106711215,4.6311875554433355,4.631313838913017,4.631479180183702,4.631263300680273
2018-12-01,4.632862098749895,4.632415885313359,4.632816407924228,4.630693537784916,4.632161942813612,4.6319609443464955,4.632516121312046,4.632777475666874
2019-01-01,4.6295777041703055,4.631133867857132,4.631532259985777,4.6302568804265505,4.630506623919011,4.630855841444927,4.630801130495319,4.630683759648614
2019-02-01,4.637312358823523,4.6342987137436875,4.63462472189628,4.636001515898478,4.635863273822068,4.636197331525873,4.634985568388693,4.634977753497397
2019-03-01,4.638093527020159,4.637543496549526,4.63704382537429,4.638212824770559,4.637490773205272,4.637183104771337,4.637685604678019,4.6372915599520805
2019-04-01,4.641592106835165,4.640885115157585,4.640002577845018,4.640801257129785,4.641176040081313,4.640858146105727,4.641047499333005,4.640946727782588
2019-05-01,4.637569510742943,4.640268539166162,4.639947744307272,4.638678270261605,4.6390620120638415,4.639350628614786,4.639684908895224,4.63956093586962
2019-06-01,4.6396362564066695,4.6399641767925495,4.640222276016322,4.638375019455765,4.639824101331893,4.640147161928892,4.639900387723115,4.640224330905378
2019-07-01,4.642940281512825,4.641841212639786,4.642329233971912,4.642817318064045,4.642236630535823,4.642100837105033,4.642093188930669,4.642284883387255
2019-08-01,4.640802868520971,4.641925494756536,4.642181600900105,4.642639806542676,4.642228877156946,4.641996049723876,4.641691659568596,4.6413747750939445
2019-09-01,4.64257013685935,4.642388808049899,4.64283514558274,4.641893950417165,4.6422160593535455,4.642472409472216,4.6424259282497005,4.642727081662276
